transaction_id,transaction_date,hour,amount_usd,category,country,payment_method,card_type,device_type,browser,account_age_days,tx_last_24h,n_items,addr_mismatch,form_fill_time_sec,email_domain,vpn_detected,is_fraud
TXN1000713,2023-04-05 07:31:00,7,385.55,Electronics,CN,debit_card,Amex,mobile,Chrome,538,1,3,0,99,outlook.com,0,0
TXN1008403,2023-01-27 20:15:00,20,1410.09,Travel,US,debit_card,Mastercard,tablet,Firefox,1016,2,5,0,123,hotmail.com,0,0
TXN1002855,2023-07-16 15:48:00,15,591.08,Electronics,UK,credit_card,Amex,mobile,Chrome,547,1,3,0,99,hotmail.com,0,0
TXN1004269,2023-11-05 10:57:00,10,67.72,Fashion,UK,debit_card,Discover,desktop,Edge,20,1,1,1,89,icloud.com,0,0
TXN1002908,2023-04-08 10:27:00,10,71.15,Fashion,US,credit_card,Amex,desktop,Chrome,59,4,3,0,94,hotmail.com,0,0
TXN1008080,2023-09-19 18:35:00,18,682.69,Travel,FR,digital_wallet,Mastercard,tablet,Unknown,485,1,1,0,112,yahoo.com,0,0
TXN1004516,2023-10-13 17:26:00,17,85.33,Fashion,DE,credit_card,Mastercard,mobile,Safari,145,1,2,0,165,outlook.com,0,0
TXN1001261,2023-12-17 11:07:00,11,147.45,Electronics,UK,debit_card,Amex,tablet,Chrome,746,2,1,0,103,yahoo.com,0,0
TXN1003160,2023-05-06 14:30:00,14,685.24,Luxury,FR,credit_card,Discover,desktop,Chrome,357,1,1,1,109,yahoo.com,0,0
TXN1000970,2023-12-14 09:19:00,9,42.55,Fashion,UK,credit_card,Mastercard,mobile,Chrome,477,3,1,0,108,outlook.com,0,0
TXN1003912,2023-10-16 13:35:00,13,703.45,Luxury,UK,debit_card,Mastercard,desktop,Chrome,0,1,2,0,97,icloud.com,0,0
TXN1005198,2023-05-09 12:14:00,12,719.99,Travel,RU,digital_wallet,Visa,mobile,Chrome,225,1,3,0,155,icloud.com,0,0
TXN1008846,2023-08-21 10:47:00,10,52.86,Fashion,FR,credit_card,Mastercard,mobile,Firefox,389,2,2,0,156,gmail.com,0,0
TXN1000259,2023-10-12 03:31:00,3,186.93,Luxury,CN,credit_card,Visa,mobile,Chrome,201,3,3,1,4,10minutemail.com,0,1
TXN1003790,2023-02-13 18:37:00,18,106.3,Software,DE,credit_card,Mastercard,desktop,Chrome,2061,1,3,0,138,gmail.com,0,0
TXN1009202,2023-03-03 12:38:00,12,225.39,Travel,US,credit_card,Mastercard,mobile,Chrome,153,3,2,0,97,hotmail.com,0,0
TXN1000487,2023-04-01 08:20:00,8,58.25,Fashion,RU,credit_card,Discover,tablet,Chrome,600,2,2,0,113,gmail.com,0,0
TXN1007907,2023-08-10 17:08:00,17,140.28,Electronics,DE,debit_card,Amex,mobile,Chrome,507,2,2,0,127,outlook.com,0,0
TXN1000518,2023-01-24 07:00:00,7,24.71,Gift Cards,IN,credit_card,Discover,desktop,Safari,177,1,2,0,69,yahoo.com,0,0
TXN1008342,2023-08-06 08:57:00,8,144.17,Gaming,FR,credit_card,Visa,mobile,Chrome,169,2,1,0,62,icloud.com,0,0
TXN1000311,2023-07-16 04:27:00,4,145.68,Luxury,RU,prepaid_card,Discover,mobile,Chrome,21,6,5,1,10,yahoo.com,1,1
TXN1003231,2023-12-04 13:33:00,13,1209.7,Travel,FR,credit_card,Mastercard,desktop,Chrome,143,2,1,0,141,outlook.com,1,0
TXN1007932,2023-11-14 10:00:00,10,84.57,Fashion,FR,credit_card,Amex,desktop,Chrome,7,1,1,0,113,gmail.com,0,0
TXN1007457,2023-01-17 13:49:00,13,100.12,Electronics,US,credit_card,Mastercard,desktop,Safari,1047,1,1,0,105,gmail.com,0,0
TXN1009783,2023-11-09 10:01:00,10,1281.63,Luxury,US,debit_card,Discover,desktop,Chrome,156,1,1,0,13,yahoo.com,0,0
TXN1005183,2023-10-08 16:20:00,16,235.57,Electronics,FR,credit_card,Mastercard,desktop,Safari,529,1,1,1,20,yahoo.com,0,0
TXN1008076,2023-01-22 13:25:00,13,86.19,Fashion,BR,credit_card,Mastercard,mobile,Safari,47,1,1,0,156,gmail.com,0,0
TXN1006501,2023-10-09 15:18:00,15,45.99,Gift Cards,IN,credit_card,Discover,desktop,Unknown,1734,1,5,0,144,outlook.com,0,0
TXN1006790,2023-09-19 15:49:00,15,73.33,Fashion,FR,credit_card,Visa,desktop,Chrome,1789,1,3,0,106,hotmail.com,0,0
TXN1007772,2023-12-08 10:17:00,10,596.92,Luxury,UK,digital_wallet,Discover,desktop,Chrome,1573,1,3,0,109,hotmail.com,0,0
TXN1002737,2023-05-27 16:18:00,16,53.45,Fashion,FR,debit_card,Discover,mobile,Edge,520,3,1,0,156,hotmail.com,0,0
TXN1007841,2023-06-24 11:29:00,11,667.56,Electronics,US,debit_card,Visa,mobile,Chrome,1730,2,2,0,3,icloud.com,0,0
TXN1006261,2023-05-20 13:28:00,13,423.51,Electronics,IN,digital_wallet,Visa,desktop,Safari,1353,1,3,0,71,yahoo.com,0,0
TXN1008205,2023-12-13 08:14:00,8,264.68,Travel,US,credit_card,Visa,mobile,Firefox,83,2,1,1,101,hotmail.com,0,0
TXN1001247,2023-02-02 16:57:00,16,43.28,Gaming,DE,credit_card,Discover,mobile,Chrome,37,3,1,0,86,hotmail.com,0,0
TXN1009335,2023-11-22 13:37:00,13,653.48,Luxury,US,credit_card,Mastercard,desktop,Firefox,678,1,2,0,145,gmail.com,0,0
TXN1004194,2023-04-10 15:13:00,15,43.25,Gift Cards,US,digital_wallet,Visa,mobile,Edge,527,1,1,0,107,yahoo.com,0,0
TXN1008000,2023-11-21 12:27:00,12,645.17,Electronics,UK,digital_wallet,Mastercard,desktop,Unknown,1669,1,3,0,124,outlook.com,0,0
TXN1007377,2023-08-10 13:25:00,13,170.96,Fashion,DE,digital_wallet,Visa,desktop,Chrome,6,1,1,0,49,hotmail.com,0,0
TXN1003434,2023-10-07 15:21:00,15,487.1,Travel,US,credit_card,Discover,tablet,Chrome,843,1,3,0,108,outlook.com,0,0
TXN1005381,2023-07-27 19:24:00,19,1114.58,Travel,MA,debit_card,Discover,mobile,Chrome,824,2,1,0,98,outlook.com,0,0
TXN1000958,2023-09-30 12:29:00,12,170.18,Electronics,DE,credit_card,Mastercard,mobile,Safari,321,1,1,0,66,outlook.com,0,0
TXN1000416,2023-10-11 08:46:00,8,155.75,Electronics,US,credit_card,Discover,desktop,Chrome,67,5,1,0,149,icloud.com,0,0
TXN1005741,2023-09-10 18:13:00,18,40.63,Fashion,US,credit_card,Visa,desktop,Unknown,121,1,1,0,134,hotmail.com,0,0
TXN1006727,2023-08-27 15:01:00,15,456.74,Electronics,US,debit_card,Discover,desktop,Firefox,1122,1,1,0,102,hotmail.com,0,0
TXN1004381,2023-12-16 13:26:00,13,904.08,Travel,BR,credit_card,Amex,tablet,Chrome,381,1,3,1,132,gmail.com,0,0
TXN1005196,2023-12-23 07:34:00,7,104.76,Software,IN,credit_card,Discover,mobile,Chrome,466,2,3,0,65,yahoo.com,0,0
TXN1001112,2023-09-12 14:09:00,14,356.65,Electronics,BR,credit_card,Mastercard,desktop,Chrome,1202,3,2,0,132,icloud.com,0,0
TXN1002688,2023-01-16 13:41:00,13,1174.34,Travel,DE,credit_card,Visa,desktop,Edge,583,2,2,0,91,gmail.com,0,0
TXN1006472,2023-10-05 16:27:00,16,226.09,Jewelry,US,debit_card,Mastercard,mobile,Safari,305,1,3,0,115,gmail.com,0,0
TXN1008819,2023-01-29 12:49:00,12,103.37,Gaming,CN,credit_card,Amex,mobile,Firefox,1888,1,2,0,84,outlook.com,0,0
TXN1007807,2023-01-30 18:50:00,18,36.59,Fashion,DE,credit_card,Mastercard,desktop,Chrome,537,1,2,0,111,gmail.com,0,0
TXN1003410,2023-01-30 17:45:00,17,66.01,Fashion,US,debit_card,Mastercard,mobile,Safari,1492,2,1,0,133,yahoo.com,0,0
TXN1000080,2023-04-09 12:13:00,12,225.5,Electronics,BR,prepaid_card,Visa,mobile,Chrome,3,5,4,0,7,icloud.com,0,1
TXN1004613,2023-04-17 11:46:00,11,309.93,Travel,UK,debit_card,Amex,mobile,Safari,25,2,3,0,74,outlook.com,0,0
TXN1001373,2023-09-13 11:46:00,11,122.17,Gaming,US,credit_card,Discover,mobile,Chrome,741,4,1,0,100,yahoo.com,0,0
TXN1001509,2023-06-19 17:51:00,17,219.27,Electronics,BR,debit_card,Visa,desktop,Unknown,1162,1,2,0,117,yahoo.com,0,0
TXN1006442,2023-07-05 12:20:00,12,134.38,Software,FR,prepaid_card,Amex,mobile,Chrome,3005,3,2,0,127,gmail.com,0,0
TXN1003070,2023-06-04 13:25:00,13,71.09,Gaming,US,credit_card,Mastercard,mobile,Safari,544,1,2,0,115,gmail.com,0,0
TXN1003015,2023-03-03 17:08:00,17,126.37,Gaming,FR,digital_wallet,Discover,desktop,Safari,592,1,3,0,91,hotmail.com,0,0
TXN1004822,2023-10-31 13:43:00,13,323.91,Electronics,DE,credit_card,Discover,mobile,Chrome,620,1,3,0,181,icloud.com,0,0
TXN1007821,2023-11-06 14:55:00,14,250.93,Electronics,US,debit_card,Mastercard,mobile,Safari,175,1,1,0,135,icloud.com,0,0
TXN1000092,2023-12-12 00:53:00,0,48.64,Gift Cards,CN,credit_card,Discover,mobile,Edge,1,4,4,0,8,mailinator.com,1,1
TXN1009420,2023-10-16 22:32:00,22,60.75,Fashion,US,debit_card,Visa,desktop,Safari,29,1,1,0,90,outlook.com,0,0
TXN1006599,2023-06-08 14:16:00,14,175.53,Electronics,UK,credit_card,Discover,desktop,Safari,490,1,1,0,2,hotmail.com,0,0
TXN1004442,2023-04-03 11:13:00,11,26.83,Gift Cards,US,credit_card,Visa,mobile,Edge,53,1,1,0,58,hotmail.com,0,0
TXN1007601,2023-01-27 14:01:00,14,1034.65,Travel,BR,debit_card,Visa,desktop,Chrome,69,1,2,0,78,yahoo.com,0,0
TXN1003834,2023-05-04 19:05:00,19,56.36,Software,US,digital_wallet,Discover,desktop,Chrome,88,1,3,0,135,outlook.com,0,0
TXN1009701,2023-11-03 13:21:00,13,209.1,Jewelry,DE,debit_card,Visa,desktop,Chrome,505,1,1,0,101,outlook.com,0,0
TXN1004321,2023-03-31 20:30:00,20,70.79,Gift Cards,US,credit_card,Visa,tablet,Chrome,84,1,3,0,76,yahoo.com,1,0
TXN1003393,2023-04-21 16:00:00,16,295.96,Electronics,US,credit_card,Discover,mobile,Chrome,188,1,2,0,128,outlook.com,0,0
TXN1004751,2023-01-06 06:10:00,6,276.18,Electronics,RU,credit_card,Discover,desktop,Chrome,75,1,3,0,34,hotmail.com,0,0
TXN1007228,2023-08-29 07:06:00,7,69.91,Fashion,CN,prepaid_card,Mastercard,desktop,Firefox,489,1,4,0,45,hotmail.com,0,0
TXN1009190,2023-06-03 14:33:00,14,646.88,Travel,US,debit_card,Amex,mobile,Safari,125,1,3,0,71,icloud.com,0,0
TXN1002360,2023-08-14 15:16:00,15,194.08,Electronics,US,debit_card,Discover,desktop,Edge,583,4,3,0,118,hotmail.com,0,0
TXN1001147,2023-10-12 15:29:00,15,111.7,Gaming,US,debit_card,Mastercard,desktop,Edge,320,1,2,0,120,yahoo.com,0,0
TXN1005665,2023-02-13 16:56:00,16,1323.87,Luxury,US,credit_card,Visa,tablet,Chrome,555,1,1,1,47,yahoo.com,0,0
TXN1008074,2023-04-11 10:54:00,10,38.81,Gift Cards,CN,digital_wallet,Discover,mobile,Edge,707,1,2,0,68,gmail.com,0,0
TXN1004942,2023-05-02 21:40:00,21,95.03,Fashion,IN,credit_card,Amex,desktop,Chrome,726,2,2,1,137,hotmail.com,0,0
TXN1003662,2023-09-19 06:57:00,6,34.46,Gift Cards,UK,debit_card,Visa,desktop,Chrome,202,1,4,0,135,icloud.com,0,0
TXN1001562,2023-02-26 10:08:00,10,337.98,Electronics,DE,digital_wallet,Discover,mobile,Chrome,284,3,1,0,73,outlook.com,0,0
TXN1004112,2023-07-02 15:06:00,15,109.52,Travel,FR,debit_card,Amex,mobile,Chrome,75,1,1,0,101,gmail.com,0,0
TXN1009049,2023-11-02 12:51:00,12,105.76,Gaming,US,digital_wallet,Visa,tablet,Chrome,233,1,1,0,126,hotmail.com,0,0
TXN1009275,2023-05-24 18:15:00,18,1487.28,Travel,DE,debit_card,Amex,desktop,Firefox,318,2,1,0,79,yahoo.com,0,0
TXN1008537,2023-10-28 13:53:00,13,63.79,Gaming,US,digital_wallet,Amex,mobile,Chrome,148,1,2,0,107,outlook.com,0,0
TXN1000794,2023-02-10 14:29:00,14,350.43,Electronics,US,digital_wallet,Visa,desktop,Safari,133,1,3,0,16,gmail.com,0,0
TXN1005853,2023-05-06 09:14:00,9,223.61,Travel,CN,credit_card,Amex,mobile,Safari,918,2,1,0,131,gmail.com,0,0
TXN1007618,2023-12-02 18:00:00,18,474.27,Luxury,FR,digital_wallet,Mastercard,mobile,Safari,24,1,3,0,84,hotmail.com,1,0
TXN1001593,2023-01-08 06:21:00,6,554.79,Travel,DE,credit_card,Amex,desktop,Safari,138,1,1,0,44,gmail.com,0,0
TXN1007417,2023-04-07 13:58:00,13,223.89,Travel,US,debit_card,Amex,desktop,Chrome,280,1,3,0,35,yahoo.com,0,0
TXN1005266,2023-12-11 14:01:00,14,157.56,Electronics,FR,debit_card,Visa,mobile,Chrome,428,1,4,0,125,icloud.com,0,0
TXN1007146,2023-06-14 10:12:00,10,741.34,Jewelry,CN,debit_card,Amex,desktop,Firefox,616,1,1,0,148,gmail.com,0,0
TXN1000088,2023-01-17 03:14:00,3,498.5,Gift Cards,UK,debit_card,Amex,mobile,Unknown,5,4,2,1,10,10minutemail.com,1,1
TXN1008694,2023-08-16 11:41:00,11,384.01,Electronics,CN,debit_card,Amex,desktop,Chrome,840,1,3,0,70,gmail.com,0,0
TXN1009731,2023-12-04 09:53:00,9,56.85,Fashion,US,credit_card,Amex,desktop,Chrome,1203,1,3,0,89,hotmail.com,0,0
TXN1009445,2023-02-11 16:21:00,16,112.19,Gaming,DE,debit_card,Mastercard,mobile,Chrome,24,1,4,0,44,hotmail.com,0,0
TXN1006753,2023-09-28 16:29:00,16,1112.72,Luxury,BR,prepaid_card,Discover,mobile,Chrome,81,1,1,0,113,gmail.com,0,0
TXN1003501,2023-11-06 15:46:00,15,61.22,Gaming,US,debit_card,Mastercard,mobile,Edge,511,1,2,0,65,outlook.com,1,0
TXN1002233,2023-05-23 15:36:00,15,380.97,Electronics,IN,digital_wallet,Visa,desktop,Chrome,104,2,1,0,2,hotmail.com,0,0
TXN1002802,2023-07-14 06:24:00,6,77.15,Gaming,FR,debit_card,Discover,tablet,Chrome,45,1,3,1,103,hotmail.com,0,0
TXN1004423,2023-04-21 15:03:00,15,193.42,Electronics,DE,credit_card,Discover,desktop,Chrome,56,2,2,0,104,yahoo.com,0,0
TXN1005662,2023-06-19 06:18:00,6,94.16,Gaming,UK,credit_card,Mastercard,desktop,Firefox,1083,1,4,0,148,hotmail.com,0,0
TXN1007169,2023-07-06 14:47:00,14,265.44,Electronics,BR,credit_card,Discover,tablet,Edge,87,1,1,0,71,hotmail.com,0,0
TXN1008336,2023-09-05 15:00:00,15,88.57,Fashion,DE,credit_card,Mastercard,desktop,Firefox,609,1,2,0,68,gmail.com,0,0
TXN1002147,2023-09-17 16:14:00,16,329.68,Fashion,US,credit_card,Visa,mobile,Unknown,1728,2,1,0,59,outlook.com,0,0
TXN1007968,2023-05-04 13:18:00,13,1077.76,Luxury,US,credit_card,Visa,desktop,Safari,49,1,3,0,134,outlook.com,0,0
TXN1006550,2023-10-20 11:29:00,11,22.12,Gift Cards,FR,debit_card,Visa,desktop,Chrome,1073,3,3,0,24,gmail.com,0,0
TXN1007642,2023-09-12 12:57:00,12,227.09,Travel,CN,debit_card,Discover,desktop,Chrome,978,2,1,0,88,gmail.com,0,0
TXN1006163,2023-09-17 13:21:00,13,352.06,Electronics,US,credit_card,Amex,desktop,Safari,643,1,1,0,193,gmail.com,0,0
TXN1001494,2023-06-18 19:37:00,19,72.77,Fashion,UK,credit_card,Discover,desktop,Chrome,371,1,2,0,74,gmail.com,1,0
TXN1007695,2023-12-19 13:28:00,13,78.37,Fashion,FR,credit_card,Mastercard,desktop,Firefox,387,2,1,0,185,outlook.com,0,0
TXN1007093,2023-07-28 11:53:00,11,458.92,Electronics,US,debit_card,Visa,mobile,Firefox,358,5,4,1,8,icloud.com,0,0
TXN1001408,2023-12-31 10:29:00,10,498.61,Electronics,DE,digital_wallet,Visa,desktop,Edge,449,2,3,0,39,icloud.com,0,0
TXN1006690,2023-12-12 09:22:00,9,49.68,Gaming,UK,digital_wallet,Mastercard,mobile,Chrome,1313,2,1,0,8,hotmail.com,0,0
TXN1003400,2023-07-20 14:58:00,14,34.4,Fashion,FR,digital_wallet,Discover,desktop,Chrome,180,2,1,0,40,gmail.com,0,0
TXN1000108,2023-06-12 19:40:00,19,144.5,Software,NG,prepaid_card,Discover,mobile,Chrome,40,3,1,1,24,icloud.com,1,1
TXN1005635,2023-10-11 20:45:00,20,59.12,Gaming,CN,debit_card,Visa,mobile,Chrome,186,2,3,0,93,hotmail.com,0,0
TXN1008481,2023-05-03 06:35:00,6,137.11,Electronics,US,credit_card,Amex,desktop,Chrome,979,1,3,0,139,hotmail.com,0,0
TXN1006603,2023-06-16 14:01:00,14,520.69,Electronics,FR,credit_card,Visa,desktop,Chrome,838,1,1,0,125,outlook.com,0,0
TXN1001090,2023-07-21 17:30:00,17,355.32,Travel,DE,digital_wallet,Visa,mobile,Firefox,831,1,1,0,69,gmail.com,0,0
TXN1005559,2023-08-10 14:31:00,14,412.47,Jewelry,US,debit_card,Mastercard,tablet,Chrome,81,1,4,0,61,icloud.com,0,0
TXN1009411,2023-06-05 17:29:00,17,535.4,Travel,FR,credit_card,Mastercard,desktop,Safari,705,2,2,1,73,outlook.com,0,0
TXN1008142,2023-01-05 22:27:00,22,457.53,Luxury,CN,debit_card,Amex,mobile,Chrome,1229,1,1,1,78,hotmail.com,0,0
TXN1008663,2023-09-12 16:05:00,16,63.87,Electronics,UK,digital_wallet,Discover,desktop,Edge,631,1,4,0,49,gmail.com,0,0
TXN1006595,2023-06-18 13:56:00,13,41.23,Fashion,CN,debit_card,Discover,desktop,Safari,190,1,2,1,38,yahoo.com,0,0
TXN1000623,2023-11-17 15:04:00,15,28.4,Fashion,MA,debit_card,Amex,desktop,Safari,95,2,1,0,107,gmail.com,0,0
TXN1006870,2023-09-03 15:45:00,15,38.34,Fashion,BR,credit_card,Mastercard,mobile,Chrome,150,1,1,0,79,outlook.com,0,0
TXN1004813,2023-11-03 10:09:00,10,57.89,Fashion,DE,credit_card,Mastercard,desktop,Chrome,501,3,1,0,159,hotmail.com,0,0
TXN1006552,2023-04-16 16:12:00,16,45.16,Fashion,US,debit_card,Visa,desktop,Chrome,75,3,2,0,112,icloud.com,0,0
TXN1007529,2023-03-06 16:42:00,16,66.28,Software,US,debit_card,Amex,mobile,Chrome,640,1,1,0,154,hotmail.com,0,0
TXN1005795,2023-04-13 15:20:00,15,167.6,Jewelry,DE,credit_card,Visa,mobile,Chrome,101,1,2,0,111,icloud.com,0,0
TXN1007436,2023-02-14 17:11:00,17,868.39,Jewelry,CN,credit_card,Amex,tablet,Chrome,83,1,3,0,99,outlook.com,0,0
TXN1004217,2023-03-24 14:32:00,14,75.83,Fashion,DE,credit_card,Visa,mobile,Chrome,583,2,2,0,67,gmail.com,0,0
TXN1005940,2023-02-12 16:40:00,16,77.65,Gaming,FR,debit_card,Mastercard,mobile,Unknown,557,1,2,0,72,hotmail.com,0,0
TXN1008500,2023-05-30 19:54:00,19,265.3,Electronics,UK,credit_card,Visa,desktop,Chrome,220,1,2,0,80,outlook.com,0,0
TXN1006428,2023-12-06 17:05:00,17,486.42,Travel,US,credit_card,Visa,mobile,Safari,421,2,1,0,114,gmail.com,0,0
TXN1006826,2023-01-21 17:05:00,17,299.94,Travel,FR,credit_card,Discover,mobile,Chrome,12,4,1,0,176,hotmail.com,0,0
TXN1004130,2023-05-27 08:04:00,8,149.3,Electronics,US,debit_card,Visa,mobile,Safari,324,1,2,0,151,yahoo.com,0,0
TXN1007801,2023-05-23 13:22:00,13,831.42,Luxury,US,credit_card,Visa,mobile,Chrome,115,2,3,0,138,icloud.com,0,0
TXN1007753,2023-11-05 10:27:00,10,139.87,Fashion,US,credit_card,Visa,mobile,Edge,1806,1,3,1,60,outlook.com,0,0
TXN1004721,2023-05-15 17:58:00,17,136.95,Electronics,US,credit_card,Visa,desktop,Chrome,500,1,4,0,47,hotmail.com,0,0
TXN1001650,2023-04-04 10:32:00,10,63.5,Gift Cards,UK,credit_card,Amex,mobile,Chrome,341,1,1,0,2,outlook.com,0,0
TXN1004140,2023-08-08 22:50:00,22,119.46,Software,RU,digital_wallet,Discover,desktop,Chrome,36,3,2,0,87,gmail.com,0,0
TXN1001617,2023-02-03 08:55:00,8,602.93,Electronics,US,credit_card,Visa,desktop,Safari,705,1,4,0,161,yahoo.com,0,0
TXN1002029,2023-07-24 13:12:00,13,103.94,Travel,BR,credit_card,Mastercard,mobile,Chrome,464,1,1,1,120,outlook.com,0,0
TXN1008517,2023-01-16 17:05:00,17,1139.39,Luxury,CN,debit_card,Discover,desktop,Chrome,92,1,1,0,99,icloud.com,0,0
TXN1004575,2023-07-02 20:04:00,20,58.68,Gaming,UK,digital_wallet,Mastercard,desktop,Safari,1566,1,3,0,61,gmail.com,0,0
TXN1003992,2023-05-17 08:11:00,8,117.74,Jewelry,DE,credit_card,Amex,mobile,Edge,435,1,1,0,28,hotmail.com,0,0
TXN1007376,2023-08-19 19:33:00,19,443.42,Electronics,US,credit_card,Amex,desktop,Safari,239,1,3,0,65,outlook.com,0,0
TXN1006149,2023-11-24 12:48:00,12,86.09,Electronics,BR,credit_card,Amex,mobile,Safari,918,1,5,0,96,yahoo.com,0,0
TXN1004908,2023-07-10 11:58:00,11,102.58,Fashion,US,debit_card,Amex,mobile,Chrome,434,2,1,0,78,icloud.com,0,0
TXN1005026,2023-12-24 12:58:00,12,642.61,Travel,RU,credit_card,Amex,tablet,Chrome,263,4,2,0,106,yahoo.com,0,0
TXN1008260,2023-08-04 13:59:00,13,182.65,Electronics,US,credit_card,Discover,desktop,Chrome,576,2,2,0,37,outlook.com,0,0
TXN1004731,2023-08-12 16:55:00,16,148.37,Travel,US,digital_wallet,Discover,mobile,Chrome,35,1,3,0,129,hotmail.com,0,0
TXN1007548,2023-01-28 11:41:00,11,89.07,Fashion,RU,digital_wallet,Amex,mobile,Chrome,67,1,1,0,105,outlook.com,0,0
TXN1008134,2023-06-03 13:57:00,13,81.43,Fashion,UK,debit_card,Discover,mobile,Chrome,481,3,1,0,62,outlook.com,0,0
TXN1001606,2023-10-27 16:28:00,16,1959.84,Luxury,US,prepaid_card,Amex,desktop,Unknown,279,1,3,0,184,yahoo.com,0,0
TXN1004773,2023-08-06 06:37:00,6,93.6,Fashion,DE,credit_card,Visa,desktop,Chrome,465,4,1,0,52,yahoo.com,1,0
TXN1008109,2023-01-02 18:24:00,18,79.48,Travel,UK,digital_wallet,Discover,desktop,Chrome,157,1,1,0,71,gmail.com,0,0
TXN1006951,2023-09-16 13:17:00,13,348.77,Electronics,UK,credit_card,Amex,desktop,Safari,1139,2,1,0,116,outlook.com,0,0
TXN1006004,2023-05-24 15:09:00,15,59.25,Gaming,CN,debit_card,Discover,mobile,Chrome,690,1,1,0,122,hotmail.com,0,0
TXN1007728,2023-06-11 06:49:00,6,136.61,Gaming,US,credit_card,Amex,desktop,Chrome,15,4,2,0,91,gmail.com,0,0
TXN1003541,2023-04-20 11:47:00,11,205.74,Electronics,UK,credit_card,Mastercard,desktop,Safari,180,1,3,0,100,yahoo.com,0,0
TXN1000388,2023-10-16 22:12:00,22,210.12,Jewelry,DE,credit_card,Discover,tablet,Chrome,967,2,2,0,62,outlook.com,0,0
TXN1001794,2023-09-03 12:03:00,12,60.52,Gaming,US,debit_card,Amex,desktop,Edge,713,1,2,0,40,gmail.com,0,0
TXN1008731,2023-09-14 15:42:00,15,559.64,Electronics,US,debit_card,Discover,tablet,Chrome,109,3,1,0,72,gmail.com,0,0
TXN1004919,2023-02-10 14:05:00,14,426.84,Electronics,FR,credit_card,Mastercard,desktop,Chrome,836,1,2,0,171,yahoo.com,0,0
TXN1005537,2023-01-26 08:05:00,8,388.75,Electronics,US,credit_card,Amex,mobile,Chrome,56,1,6,0,64,outlook.com,0,0
TXN1003872,2023-05-18 11:44:00,11,1046.28,Luxury,US,credit_card,Discover,mobile,Chrome,958,2,2,0,117,yahoo.com,0,0
TXN1008868,2023-01-24 13:33:00,13,59.21,Gaming,US,credit_card,Discover,desktop,Chrome,89,1,4,1,93,hotmail.com,0,0
TXN1002254,2023-01-20 15:26:00,15,226.31,Jewelry,DE,debit_card,Amex,desktop,Chrome,246,1,4,0,22,icloud.com,0,0
TXN1003412,2023-10-12 07:51:00,7,52.57,Gift Cards,US,credit_card,Amex,desktop,Chrome,453,2,1,0,168,outlook.com,0,0
TXN1005459,2023-05-27 15:57:00,15,72.79,Fashion,UK,debit_card,Discover,mobile,Chrome,356,2,4,0,119,icloud.com,0,0
TXN1004955,2023-07-23 13:25:00,13,79.75,Gaming,US,debit_card,Mastercard,desktop,Unknown,580,2,2,0,88,yahoo.com,0,0
TXN1007396,2023-11-29 13:40:00,13,50.16,Fashion,DE,debit_card,Visa,mobile,Firefox,122,1,4,0,64,yahoo.com,0,0
TXN1005414,2023-10-03 18:36:00,18,2844.0,Luxury,US,digital_wallet,Mastercard,tablet,Chrome,880,1,1,0,127,yahoo.com,0,0
TXN1007399,2023-01-28 11:24:00,11,62.4,Software,FR,credit_card,Discover,mobile,Chrome,1100,1,1,0,44,gmail.com,0,0
TXN1007414,2023-06-27 12:42:00,12,24.9,Fashion,US,credit_card,Visa,desktop,Safari,74,2,4,0,123,gmail.com,0,0
TXN1009100,2023-10-27 13:22:00,13,39.83,Software,BR,prepaid_card,Mastercard,desktop,Chrome,212,5,5,0,52,yahoo.com,0,0
TXN1004851,2023-10-19 17:37:00,17,625.78,Jewelry,FR,credit_card,Visa,desktop,Chrome,238,1,1,0,62,yahoo.com,0,0
TXN1002025,2023-04-17 14:52:00,14,384.86,Luxury,CN,debit_card,Visa,desktop,Chrome,219,1,2,0,115,icloud.com,0,0
TXN1002615,2023-06-03 16:00:00,16,118.81,Fashion,US,credit_card,Visa,mobile,Edge,1137,1,1,1,129,icloud.com,0,0
TXN1007388,2023-10-19 09:39:00,9,55.45,Gift Cards,CN,credit_card,Discover,tablet,Firefox,455,3,2,0,100,yahoo.com,0,0
TXN1002926,2023-03-17 08:52:00,8,120.58,Fashion,FR,debit_card,Mastercard,tablet,Chrome,594,1,2,0,95,outlook.com,0,0
TXN1001121,2023-01-25 16:09:00,16,53.22,Gift Cards,US,digital_wallet,Amex,mobile,Firefox,353,1,2,0,122,outlook.com,0,0
TXN1002910,2023-06-04 18:09:00,18,57.66,Software,CN,debit_card,Visa,mobile,Safari,555,1,3,0,182,yahoo.com,0,0
TXN1008146,2023-09-04 11:10:00,11,244.94,Travel,DE,credit_card,Visa,tablet,Chrome,379,1,1,0,68,icloud.com,0,0
TXN1007383,2023-11-03 16:52:00,16,121.49,Fashion,CN,debit_card,Discover,desktop,Edge,1182,1,3,0,67,yahoo.com,0,0
TXN1003482,2023-06-25 12:24:00,12,165.53,Travel,US,credit_card,Discover,mobile,Chrome,884,1,2,0,163,icloud.com,0,0
TXN1000795,2023-08-01 18:52:00,18,173.0,Electronics,BR,digital_wallet,Visa,desktop,Chrome,141,1,1,0,117,gmail.com,0,0
